url_len,who_is,https,js_len,js_obf_len,dot_count,www_count,embed_url_count,https_count,space_count,=_count,suspicious,tld_length,if_com,if_porn_u,if_safety_u,if_porn_d,if_google_d,if_cn,if_japan,if_korea
37,0,0,458.1,325.251,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
68,0,1,0.0,0.0,2,0,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
39,0,1,385.2,338.976,3,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
21,0,0,712.8,527.472,2,1,-1,0,0,0,0,2,0,0,0,0,0,0,0,0
25,0,0,517.5,274.275,2,1,-1,0,0,0,0,2,0,0,0,0,0,1,0,0
30,0,0,638.1,580.671,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,1,0
32,0,0,444.6,364.572,2,1,-1,0,0,0,0,3,1,0,0,0,0,1,0,0
36,0,0,554.4,426.888,2,1,-1,0,0,0,0,3,0,0,0,0,0,0,0,0
44,0,0,433.8,342.702,3,1,-1,0,0,0,1,3,1,1,0,1,0,0,0,0
21,0,1,567.9,340.74,2,0,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
45,0,0,704.7,310.068,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
53,0,0,387.0,274.77,1,0,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
25,0,0,762.3,442.134,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
25,0,0,505.8,455.22,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
26,0,0,329.4,0.0,2,1,-1,0,0,0,0,2,0,0,0,0,0,1,0,0
37,0,0,588.6,241.326,3,1,-1,0,0,0,0,6,0,0,0,0,0,0,0,0
45,0,0,691.2,525.312,3,0,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
47,0,0,361.8,253.26,3,1,-1,0,0,0,0,3,1,0,0,0,0,1,0,0
30,0,0,0.0,0.0,3,1,-1,0,0,0,0,5,0,0,0,0,0,0,0,0
31,0,0,390.6,242.172,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
40,0,0,750.6,330.264,2,0,-1,0,0,0,0,2,0,0,0,0,0,1,0,0
46,0,0,377.1,226.26,1,0,-1,0,0,0,1,2,0,1,0,1,0,0,1,0
34,0,0,426.6,337.014,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
47,0,0,670.5,516.285,1,0,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
39,0,0,727.2,487.224,1,0,-1,0,0,0,0,3,1,0,0,0,0,1,0,0
39,1,0,519.3,259.65,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
51,0,0,741.6,504.288,2,0,-1,0,0,0,0,3,1,0,0,0,0,1,0,0
50,0,0,0.0,0.0,3,0,-1,0,0,0,0,3,0,0,0,0,0,0,0,0
36,0,0,831.6,590.436,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
49,1,1,590.4,419.184,2,1,-1,0,0,0,1,3,0,1,0,1,0,0,0,0
25,0,0,324.0,0.0,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
24,0,1,397.8,214.812,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
28,0,0,720.9,511.839,2,1,-1,0,0,0,0,2,0,0,0,0,0,0,0,0
30,0,1,691.2,435.456,2,1,-1,0,0,0,0,2,0,0,0,0,0,0,0,0
48,0,0,403.2,225.792,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
50,0,0,351.0,259.74,3,1,-1,0,0,0,1,3,1,0,0,0,0,0,0,0
23,0,0,718.2,610.47,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,1,0
27,0,0,415.8,332.64,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
43,0,0,774.0,433.44,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
30,0,0,762.3,625.086,2,1,-1,0,0,0,0,3,0,0,0,0,0,0,0,0
24,0,1,353.7,155.628,2,1,-1,0,0,0,0,3,0,0,0,0,0,0,0,0
28,0,0,461.7,184.68,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
35,0,0,766.8,598.104,3,1,-1,0,0,0,0,5,0,0,0,0,0,0,0,0
46,0,0,839.7,738.936,3,1,-1,0,0,0,0,3,0,0,0,0,0,0,0,0
23,0,0,439.2,272.304,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
26,0,0,834.3,492.237,2,1,-1,0,0,0,0,2,0,0,0,0,0,0,0,0
51,0,0,540.9,378.63,3,1,-1,0,0,0,0,3,0,0,0,0,0,0,0,0
25,0,0,518.4,285.12,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
24,1,0,712.8,320.76,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,1,0
59,1,0,549.9,406.926,3,1,-1,0,0,0,0,3,0,0,0,0,0,0,0,0
36,0,0,634.5,285.525,3,1,-1,0,0,0,0,3,0,0,0,0,0,0,0,0
31,0,0,718.2,323.19,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
35,0,0,392.4,255.06,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
49,0,0,530.1,312.759,2,1,-1,0,0,0,0,3,1,0,0,0,0,1,0,0
30,0,0,552.6,513.918,2,1,-1,0,0,0,0,3,0,0,0,0,0,0,0,0
24,0,0,743.4,698.796,2,1,-1,0,0,0,0,3,0,0,0,0,0,0,0,0
23,0,0,329.4,0.0,2,1,-1,0,0,0,0,2,0,0,0,0,0,0,0,0
24,0,0,556.2,467.208,3,1,-1,0,0,0,0,5,0,0,0,0,0,0,0,0
22,0,0,395.1,241.011,2,1,-1,0,0,0,0,2,0,0,0,0,0,0,0,0
40,0,0,558.0,390.6,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
42,0,1,465.3,372.24,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,1,0
51,0,0,570.6,256.77,1,0,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
55,0,0,389.7,261.099,2,1,-1,0,0,0,1,3,1,1,0,1,0,0,0,0
63,0,0,341.1,0.0,3,1,-1,0,0,0,1,3,1,1,0,0,0,0,0,0
48,0,0,441.9,256.302,3,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
32,0,0,486.9,457.686,1,0,-1,0,0,0,1,3,1,1,0,1,0,0,0,0
84,0,0,520.2,379.746,3,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
41,0,0,568.8,352.656,1,0,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
42,0,0,814.5,472.41,1,0,-1,0,0,0,0,2,0,0,0,0,0,0,1,0
25,0,0,834.3,392.121,3,1,-1,0,0,0,0,5,0,0,0,0,0,1,0,0
40,0,1,506.7,273.618,3,1,-1,0,0,0,0,6,0,0,0,0,0,0,0,0
27,1,0,369.9,325.512,3,1,-1,0,0,0,0,5,0,0,0,0,0,0,0,0
38,0,0,643.5,437.58,2,1,-1,0,0,0,0,3,1,0,0,0,0,1,0,0
28,0,0,827.1,587.241,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
62,0,0,324.0,0.0,3,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
73,0,0,743.4,386.568,3,1,-1,0,0,0,1,3,1,1,0,1,0,0,0,0
17,0,0,455.4,332.442,2,1,-1,0,0,0,0,2,0,0,0,0,0,0,0,0
56,0,1,576.9,248.067,2,1,-1,0,0,0,1,3,1,1,0,1,0,0,0,0
29,0,0,821.7,665.577,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
34,0,0,571.5,422.91,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
47,1,0,405.0,166.05,2,0,-1,0,0,0,1,3,1,0,0,0,0,0,0,0
18,0,0,559.8,240.714,2,1,-1,0,0,0,0,2,0,0,0,0,0,0,0,0
39,0,0,324.0,0.0,2,0,-1,0,0,0,0,3,0,0,0,0,0,0,0,0
36,0,0,839.7,604.584,2,1,-1,0,0,0,1,3,1,0,0,0,0,0,0,0
45,0,0,652.5,482.85,3,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
41,0,0,776.7,341.748,3,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
25,1,0,0.0,0.0,2,1,-1,0,0,0,0,2,0,0,0,0,0,0,0,0
52,0,0,822.6,435.978,3,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
28,0,0,477.0,295.74,2,1,-1,0,0,0,0,3,0,0,0,0,0,0,0,0
30,0,0,335.7,0.0,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
48,0,1,457.2,324.612,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
27,0,0,701.1,525.825,3,1,-1,0,0,0,0,5,0,0,0,0,0,0,0,0
30,0,0,462.6,416.34,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
28,1,0,724.5,666.54,3,1,-1,0,0,0,0,5,0,0,0,0,0,0,0,0
38,0,0,336.6,0.0,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
26,0,0,506.7,253.35,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
34,0,0,507.6,350.244,1,0,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
25,0,0,476.1,276.138,1,0,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
29,0,0,489.6,460.224,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
28,0,0,351.0,259.74,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
50,1,0,509.4,275.076,2,0,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
22,0,0,384.3,276.696,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
27,0,1,732.6,483.516,2,1,-1,0,0,0,0,3,0,0,0,0,0,0,0,0
31,1,0,666.9,353.457,2,1,-1,0,0,0,0,3,0,0,0,0,0,0,0,0
33,0,0,577.8,416.016,2,1,-1,0,0,0,1,3,1,1,0,1,0,0,0,0
46,0,0,0.0,0.0,3,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
28,0,0,755.1,468.162,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
24,0,0,801.9,641.52,2,1,-1,0,0,0,0,3,0,0,0,0,0,0,0,0
25,0,0,553.5,337.635,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
45,0,0,842.4,657.072,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
42,0,0,547.2,361.152,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
42,0,0,366.3,194.139,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
34,0,0,464.4,241.488,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
25,0,0,657.0,565.02,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
61,0,0,661.5,277.83,2,1,-1,0,0,0,1,3,1,1,0,1,0,0,0,0
24,0,1,835.2,634.752,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
35,0,0,714.6,593.118,2,1,-1,0,0,0,1,2,0,0,0,0,0,0,1,0
23,0,0,0.0,0.0,3,1,-1,0,0,0,0,5,0,0,0,0,0,0,0,0
33,0,0,683.1,498.663,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
46,0,0,778.5,700.65,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
36,0,0,623.7,486.486,1,0,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
22,0,0,382.5,160.65,2,1,-1,0,0,0,0,2,0,0,0,0,0,0,0,0
20,0,0,354.6,255.312,2,1,-1,0,0,0,0,2,0,0,0,0,0,0,0,0
49,0,0,0.0,0.0,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
38,0,0,740.7,629.595,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
28,0,0,817.2,710.964,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
26,0,0,456.3,369.603,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
30,0,0,353.7,240.516,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
28,0,0,701.1,518.814,2,0,-1,0,0,0,0,2,0,0,0,0,0,0,1,0
45,0,1,696.6,473.688,1,0,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
42,0,0,750.6,487.89,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
31,0,0,0.0,0.0,2,1,-1,0,0,0,0,2,0,0,0,0,0,0,0,0
42,0,0,450.0,211.5,1,0,-1,0,0,0,0,3,1,0,0,0,0,1,0,0
42,0,0,346.5,0.0,2,1,-1,0,0,0,1,3,1,1,0,1,0,0,0,0
46,0,0,395.1,185.697,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
26,1,0,755.1,581.427,3,1,-1,0,0,0,0,5,0,0,0,0,0,0,0,0
47,0,0,711.0,639.9,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,1,0
51,0,0,616.5,320.58,2,1,-1,0,0,0,0,3,0,0,0,0,0,0,0,0
45,0,0,803.7,329.517,3,1,-1,0,0,0,1,3,1,1,0,1,0,0,0,0
26,0,0,694.8,389.088,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
44,0,0,394.2,204.984,3,1,-1,0,0,0,1,3,1,0,0,0,0,0,0,0
58,1,0,387.9,314.199,3,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
28,0,0,382.5,359.55,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
24,0,0,576.9,426.906,3,1,-1,0,0,0,0,6,0,0,0,0,0,1,0,0
25,0,1,327.6,0.0,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
27,0,0,698.4,544.752,3,0,-1,0,0,0,0,5,0,0,0,0,0,1,0,0
57,0,0,723.6,390.744,3,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
40,0,0,623.7,555.093,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
31,0,0,450.0,252.0,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
67,0,0,722.7,310.761,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
28,0,0,606.6,436.752,3,1,-1,0,0,0,0,5,0,0,0,0,0,0,0,0
26,0,0,408.6,314.622,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
31,0,0,568.8,375.408,2,1,-1,0,0,0,0,3,0,0,0,0,0,0,0,0
25,0,0,436.5,213.885,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
44,0,0,667.8,347.256,3,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
37,0,0,330.3,0.0,3,1,-1,0,0,0,0,5,0,0,0,0,0,0,0,0
61,0,0,675.0,270.0,3,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
40,0,0,468.9,342.297,2,1,-1,0,0,0,1,3,1,0,0,0,0,0,0,0
43,0,0,536.4,300.384,3,0,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
41,0,0,562.5,236.25,4,0,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
27,0,0,331.2,0.0,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
55,0,0,736.2,507.978,3,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
37,0,1,354.6,301.41,3,0,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
25,1,0,726.3,551.988,2,1,-1,0,0,0,0,2,0,0,0,0,0,0,0,0
26,0,0,689.4,627.354,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,1,0
39,0,0,0.0,0.0,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
51,0,0,516.6,449.442,3,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
45,0,0,486.0,374.22,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
37,0,0,576.0,247.68,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
36,1,0,378.0,351.54,2,1,-1,0,0,0,0,3,0,0,0,0,0,0,0,0
30,0,0,341.1,0.0,3,1,-1,0,0,0,0,5,0,0,0,0,0,0,0,0
45,0,0,340.2,0.0,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
28,0,0,486.9,443.079,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
22,0,0,344.7,0.0,2,1,-1,0,0,0,0,3,0,0,0,0,0,0,0,0
34,0,0,666.0,566.1,3,1,-1,0,0,0,0,3,0,0,0,0,0,0,0,0
25,0,0,696.6,619.974,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
32,0,0,555.3,249.885,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
42,0,0,331.2,0.0,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
46,0,0,742.5,371.25,3,1,-1,0,0,0,0,3,0,0,0,0,0,0,0,0
47,1,0,329.4,0.0,4,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
35,0,0,658.8,573.156,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
40,0,0,590.4,301.104,4,1,-1,0,0,0,0,5,0,0,0,0,0,0,0,0
36,0,0,561.6,454.896,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
51,0,0,684.0,335.16,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
36,0,0,756.9,703.917,2,1,-1,0,0,0,1,3,1,0,0,0,0,0,0,0
49,0,0,622.8,479.556,2,0,-1,0,0,0,1,3,1,0,0,0,0,0,0,0
21,0,1,703.8,598.23,3,1,-1,0,0,0,0,5,0,0,0,0,0,0,0,0
29,0,0,316.8,0.0,3,1,-1,0,0,0,0,5,0,0,0,0,0,0,0,0
44,0,0,772.2,463.32,3,1,-1,0,0,0,1,3,1,1,0,1,0,1,0,0
23,0,0,378.9,250.074,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
25,1,0,540.9,459.765,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
23,0,0,0.0,0.0,2,1,-1,0,0,0,0,2,0,0,0,0,0,0,0,0
48,0,0,409.5,229.32,3,1,-1,0,0,0,0,3,1,0,0,0,0,0,1,0
48,0,0,841.5,732.105,2,0,-1,0,0,0,1,3,1,1,0,1,0,0,0,0
30,0,0,656.1,373.977,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,1,0
47,0,0,561.6,421.2,3,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
29,0,0,400.5,296.37,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
49,0,0,435.6,209.088,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,1,0
28,0,0,0.0,0.0,1,0,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
40,0,0,342.0,0.0,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
44,0,0,792.0,514.8,2,1,-1,0,0,0,0,3,0,0,0,0,0,0,1,0
88,0,0,786.6,645.012,2,1,-1,0,0,0,1,3,1,1,0,1,0,0,1,0
52,0,0,487.8,278.046,2,1,-1,0,0,0,1,3,1,0,0,0,0,1,0,0
48,0,0,493.2,355.104,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
26,0,0,656.1,334.611,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
25,0,0,637.2,388.692,2,1,-1,0,0,0,0,2,0,0,0,0,0,0,0,0
41,0,0,738.0,553.5,2,1,-1,0,0,0,0,2,0,0,0,0,0,0,0,0
48,0,0,360.9,202.104,3,1,-1,0,0,0,0,3,0,0,0,0,0,1,0,0
27,0,0,602.1,475.659,1,0,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
27,0,0,810.0,534.6,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
48,0,0,822.6,765.018,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
31,0,1,723.6,593.352,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
27,0,0,769.5,454.005,2,1,-1,0,0,0,0,2,0,0,0,0,0,0,0,0
26,0,1,649.8,552.33,2,0,-1,0,0,0,0,12,0,0,0,0,0,1,0,0
18,0,0,839.7,764.127,2,1,-1,0,0,0,0,2,0,0,0,0,0,0,0,0
31,0,0,826.2,437.886,1,0,-1,0,0,0,1,3,1,0,0,0,0,0,0,0
28,0,0,0.0,0.0,2,1,-1,0,0,0,0,3,1,0,0,0,0,1,0,0
46,0,0,0.0,0.0,3,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
19,0,0,596.7,507.195,2,1,-1,0,0,0,0,2,0,0,0,0,0,0,0,0
42,0,0,548.1,487.809,2,1,-1,0,0,0,1,3,1,0,0,0,0,0,0,0
52,0,0,0.0,0.0,2,1,-1,0,0,0,0,3,0,0,0,0,0,0,0,0
30,0,0,441.0,317.52,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
39,0,0,511.2,419.184,3,1,-1,0,0,0,0,5,0,0,0,0,0,0,0,0
40,0,0,610.2,549.18,1,0,-1,0,0,0,0,2,0,0,0,0,0,0,0,0
22,0,0,717.3,365.823,2,1,-1,0,0,0,0,2,0,0,0,0,0,0,0,0
33,0,0,853.2,708.156,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
29,0,0,0.0,0.0,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
48,0,1,754.2,369.558,3,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
50,0,0,704.7,451.008,3,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
27,0,0,618.3,278.235,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
35,0,1,408.6,273.762,1,0,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
53,0,0,760.5,638.82,2,0,-1,0,0,0,1,3,1,0,0,0,0,0,0,0
46,0,0,812.7,414.477,3,1,-1,0,0,0,1,3,0,1,0,0,0,0,0,0
32,1,0,622.8,492.012,2,0,-1,0,0,0,0,2,0,0,0,0,0,0,0,0
33,0,0,704.7,620.136,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
88,1,0,612.9,281.934,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
34,0,0,710.1,475.767,2,1,-1,0,0,0,0,3,1,0,0,0,0,1,0,0
25,0,0,479.7,330.993,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
46,0,0,423.9,356.076,2,1,-1,0,0,0,0,3,0,0,0,0,0,0,1,0
70,0,0,545.4,218.16,2,1,-1,0,0,0,1,3,0,1,0,1,0,1,0,0
31,0,0,738.0,332.1,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
52,0,1,435.6,322.344,3,1,-1,0,0,0,0,3,0,0,0,0,0,0,0,0
27,0,0,539.1,301.896,2,0,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
36,0,0,486.0,291.6,2,1,-1,0,0,0,1,3,1,0,0,0,0,0,0,0
25,0,0,390.6,238.266,3,1,-1,0,0,0,0,5,0,0,0,0,0,0,0,0
53,0,0,752.4,331.056,3,1,-1,0,0,0,1,3,1,1,0,1,0,0,1,0
24,0,0,705.6,444.528,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
75,0,0,376.2,161.766,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
21,0,0,684.9,479.43,2,1,-1,0,0,0,0,2,0,0,0,0,0,0,0,0
27,0,0,712.8,620.136,2,1,-1,0,0,0,0,3,0,0,0,0,0,0,0,0
45,0,0,602.1,535.869,3,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
23,0,0,627.3,382.653,2,1,-1,0,0,0,0,2,0,0,0,0,0,0,0,0
29,0,0,787.5,511.875,3,1,-1,0,0,0,0,5,0,0,0,0,0,1,0,0
35,0,0,720.0,597.6,2,0,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
39,0,0,489.6,445.536,4,1,-1,0,0,0,0,5,0,0,0,0,0,0,0,0
39,0,0,668.7,595.143,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
24,0,0,676.8,392.544,2,0,-1,0,0,0,0,2,0,0,0,0,0,0,0,0
81,0,0,643.5,444.015,2,1,-1,0,0,0,1,3,1,1,0,1,0,0,0,0
68,0,0,693.9,444.096,3,1,-1,0,0,0,0,3,1,0,0,0,0,0,1,0
31,0,0,365.4,168.084,2,1,-1,0,0,0,0,3,1,0,0,0,0,1,0,0
28,1,0,638.1,376.479,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
40,0,1,816.3,538.758,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
25,0,0,545.4,310.878,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
23,0,0,414.0,219.42,1,0,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
25,0,0,730.8,628.488,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
40,0,0,546.3,278.613,2,0,-1,0,0,0,0,2,0,0,0,0,0,0,0,0
22,0,0,329.4,0.0,1,0,-1,0,0,0,0,2,0,0,0,0,0,0,0,0
48,0,0,819.0,737.1,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
38,0,0,334.8,0.0,3,0,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
32,0,0,606.6,394.29,2,0,-1,0,0,0,0,3,0,0,0,0,0,0,0,0
59,0,0,366.3,234.432,2,1,-1,0,0,0,1,3,1,1,0,1,0,0,0,0
54,0,0,337.5,0.0,2,0,-1,0,0,1,0,3,1,0,0,0,0,1,0,0
34,0,0,402.3,277.587,2,0,-1,0,0,0,0,2,0,0,0,0,0,0,1,0
26,0,0,485.1,247.401,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
38,0,0,377.1,211.176,3,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
45,0,0,556.2,261.414,2,1,-1,0,0,0,0,3,0,0,0,0,0,0,0,0
18,0,0,703.8,387.09,2,1,-1,0,0,0,0,2,0,0,0,0,0,0,1,0
25,0,0,491.4,422.604,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
23,0,0,596.7,405.756,3,1,-1,0,0,0,0,5,0,0,0,0,0,0,0,0
26,0,0,438.3,306.81,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
41,0,0,718.2,610.47,2,0,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
35,0,0,460.8,350.208,3,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
57,1,0,774.9,410.697,2,1,-1,0,0,2,0,3,1,0,0,0,0,0,0,0
42,1,0,509.4,412.614,3,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
26,1,0,0.0,0.0,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
37,0,0,641.7,500.526,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
28,0,0,547.2,240.768,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
37,0,0,808.2,719.298,2,0,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
46,0,0,806.4,645.12,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
42,0,0,484.2,213.048,1,0,-1,0,0,0,0,3,0,0,0,0,0,0,0,0
43,0,1,476.1,442.773,2,0,-1,0,0,0,1,3,1,0,0,0,0,0,0,0
27,0,0,338.4,0.0,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
36,0,0,540.9,351.585,4,1,-1,0,0,0,0,5,0,0,0,0,0,0,0,0
30,0,0,553.5,265.68,2,1,-1,0,0,0,0,3,1,0,0,0,0,0,0,0
40,0,0,589.5,501.075,2,1,-1,0,0,0,0,3,1,0,0,0,0,1,0,0
